"","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad"
"41933",-75.1753570728665,4.43529888909437,436.467115469725,-75.1773570728707,4.4372988892192,641.68219026267,-75.2193570730234,4.43529888907776,532.570218576923,-75.2173570729208,4.43529888911987,446.559946448323,-75.219357072996,4.43729888918563,1522.67818248073,-75.2033570728945,4.43729888926654,843.171661171751
"42306",-75.2473570730432,4.43729888920686,517.872183265756,-75.175357072885,4.43729888912364,679.206074631215,-75.2173570729208,4.43529888911987,516.753360502618,-75.2153570728559,4.43529888917874,427.440725949868,-75.2173570728753,4.43729888921606,1400.02221904079,-75.2013570728568,4.43729888926806,813.199733670168
"42307",-75.2453570727513,4.43729888929201,682.599107962661,-75.1733570729367,4.43729888913505,650.945191107486,-75.2153570728559,4.43529888917874,492.779122322608,-75.2133570728388,4.43529888917813,407.322125066604,-75.2153570728573,4.43729888920102,1208.03653111125,-75.1993570729802,4.43729888921253,733.791401191694
"42308",-75.2433570730158,4.43729888930851,849.601809225809,-75.1713570730038,4.43729888917724,563.584221146406,-75.2133570728388,4.43529888917813,463.090383076746,-75.1833570730748,4.43529888915389,420.516504163644,-75.2133570728222,4.43729888921674,1005.88952297216,-75.1973570728938,4.43729888916457,662.254436422493
"42309",-75.2413570729785,4.43729888916852,1000.24998994303,-75.1693570729943,4.43729888917401,480.285910247846,-75.2113570730091,4.43529888912962,431.130442806268,-75.1813570730377,4.43529888912134,439.519901621297,-75.2113570730511,4.43729888924007,838.177330794247,-75.1953570729219,4.43729888914739,597.452823147859
"42310",-75.2393570728619,4.43729888914715,1115.09849872436,-75.2413570730295,4.43929888930424,514.19133139694,-75.2093570730427,4.43529888909787,400.486762717166,-75.1793570728571,4.43529888902932,439.254463463968,-75.2093570730666,4.43729888920632,721.651970973373,-75.1913570729803,4.43729888911751,631.524896741434
"42311",-75.2373570729038,4.43729888925596,1177.75498454739,-75.2393570728808,4.43929888925612,581.025189841522,-75.2073570727702,4.43529888908288,374.031258431369,-75.1773570728341,4.43529888905348,438.989028290779,-75.2073570727644,4.43729888920336,647.71479416135,-75.1893570727639,4.43729888919265,684.197021906462
"42312",-75.2353570730738,4.43729888923144,1178.76762321005,-75.2373570727905,4.43929888924119,614.009905422067,-75.1893570728256,4.43529888913496,379.622507490689,-75.1753570728665,4.43529888909437,420.395827280732,-75.2053570731074,4.43729888921956,594.633211803059,-75.1873570731475,4.43729888928695,660.258424151109
"42313",-75.2333570727666,4.43729888912669,1118.39230368789,-75.2353570731167,4.43929888933572,643.019209747222,-75.1873570731623,4.43529888911679,390.361079067476,-75.2393570728619,4.43729888914715,414.373414462849,-75.2313570729728,4.43929888929615,621.301309419931,-75.1853570727647,4.43729888922476,636.3198035252
"42314",-75.231357073071,4.43729888912899,1007.08130230177,-75.2333570728657,4.43929888929934,649.379594238644,-75.1853570726976,4.43529888912697,394.22837737157,-75.2373570729038,4.43729888925596,431.267464007408,-75.2293570729775,4.43929888931458,692.603217901025,-75.2413570730295,4.43929888930424,756.338189788999
"42315",-75.2293570729427,4.43729888917363,863.16146074678,-75.2313570729728,4.43929888929615,655.739978523813,-75.1833570730748,4.43529888915389,389.013564310982,-75.2353570730738,4.43729888923144,439.509338176986,-75.2273570728558,4.43929888919052,784.188169166704,-75.2393570728808,4.43929888925612,960.616483585634
"42316",-75.2273570728415,4.43729888924904,708.303375701902,-75.2293570729775,4.43929888931458,584.125133510847,-75.1813570730377,4.43529888912134,374.240227192978,-75.2333570727666,4.43729888912669,445.811279083514,-75.2253570728917,4.43929888917591,883.249289287067,-75.2373570727905,4.43929888924119,1112.67162491523
"42317",-75.2253570729097,4.43729888926739,562.368767171697,-75.2273570728558,4.43929888919052,509.429318516851,-75.2393570728619,4.43729888914715,388.08963011902,-75.231357073071,4.43729888912899,449.867834151143,-75.2233570730529,4.4392988891945,964.253557120532,-75.2353570731167,4.43929888933572,1226.27975333087
"42318",-75.223357073003,4.43729888921709,439.419256827171,-75.2253570728917,4.43929888917591,447.005568941184,-75.2373570729038,4.43729888925596,415.449979950605,-75.2293570729427,4.43729888917363,453.887563013595,-75.2213570729036,4.43929888924628,1001.75812252638,-75.2333570728657,4.43929888929934,1279.12398906634
"42341",-75.1773570728707,4.4372988892192,435.746725730344,-75.1813570730081,4.43929888913787,468.763944371038,-75.2353570730738,4.43729888923144,437.00960503601,-75.2273570728415,4.43729888924904,457.858086852793,-75.2193570729815,4.43929888933126,984.582933063785,-75.2313570729728,4.43929888929615,1218.93529651343
"42342",-75.175357072885,4.43729888912364,443.321384561255,-75.1793570728421,4.43929888919073,539.105990517724,-75.2333570727666,4.43729888912669,453.309635983984,-75.2253570729097,4.43729888926739,460.207776594522,-75.2173570729171,4.43929888927376,921.513528496224,-75.2293570729775,4.43929888931458,1162.1441270207
"42343",-75.1733570729367,4.43729888913505,442.380710571538,-75.1773570729573,4.43929888928841,580.474456487022,-75.231357073071,4.43729888912899,465.025121599033,-75.223357073003,4.43729888921709,460.050018897007,-75.2153570728668,4.43929888923787,835.382257417036,-75.2273570728558,4.43929888919052,1129.5139652903
"42344",-75.1713570730038,4.43729888917724,432.367682909496,-75.1753570728629,4.43929888931985,610.242300240678,-75.2293570729427,4.43729888917363,472.912836933031,-75.2213570729743,4.43729888918597,457.312541535338,-75.2133570727995,4.43929888923517,750.576525540315,-75.2253570728917,4.43929888917591,1096.88384449489
"42715",-75.2473570729908,4.43929888926169,506.668776062773,-75.1733570729707,4.43929888929667,577.833715108934,-75.2273570728415,4.43729888924904,477.762640289582,-75.219357072996,4.43729888918563,449.932135254842,-75.2113570730196,4.43929888926566,681.989251666722,-75.2233570730529,4.4392988891945,1056.267520162
"42716",-75.2453570727667,4.4392988892134,688.760367208264,-75.1713570729173,4.43929888930669,489.566715381743,-75.2253570729097,4.43729888926739,480.251236053541,-75.2173570728753,4.43729888921606,440.332713754659,-75.2093570730796,4.43929888931776,630.836489700016,-75.2213570729036,4.43929888924628,1014.73356654114
"42717",-75.243357072999,4.4392988891983,880.102287443816,-75.243357072936,4.44129888883857,508.871914872044,-75.223357073003,4.43729888921709,480.706368193145,-75.2153570728573,4.43729888920102,426.055062672124,-75.239357072937,4.44129888882889,661.745990515684,-75.2193570729815,4.43929888933126,946.853482131063
"42718",-75.2413570730295,4.43929888930424,1059.5452949118,-75.2413570730087,4.44129888881592,614.226426063351,-75.2213570729743,4.43729888918597,478.918817554009,-75.2133570728222,4.43729888921674,410.668505169207,-75.2373570728005,4.44129888877806,719.786097685379,-75.2173570729171,4.43929888927376,866.03207718868
"42719",-75.2393570728808,4.43929888925612,1203.87383942057,-75.239357072937,4.44129888882889,677.644124863845,-75.219357072996,4.43729888918563,474.182252197827,-75.1833570730121,4.43729888919336,425.502086601187,-75.2353570730153,4.44129888877442,728.414659212199,-75.2153570728668,4.43929888923787,752.320592394559
"42720",-75.2373570727905,4.43929888924119,1292.35649759822,-75.2373570728005,4.44129888877806,658.423973590117,-75.2173570728753,4.43729888921606,465.645520669506,-75.1813570730337,4.43729888929216,456.192975629842,-75.2333570728948,4.44129888888266,698.931864829188,-75.2133570727995,4.43929888923517,597.465189574693
"42721",-75.2353570731167,4.43929888933572,1311.45503599208,-75.2353570730153,4.44129888877442,639.140209505196,-75.2153570728573,4.43729888920102,452.873044023383,-75.1793570729116,4.43729888933392,472.1546179149,-75.2313570729906,4.44129888883926,654.549961309866,-75.2053570731561,4.43929888928124,591.709811626418
"42722",-75.2333570728657,4.43929888929934,1258.52635805103,-75.2333570728948,4.44129888888266,619.493987497211,-75.2133570728222,4.43729888921674,436.344761077587,-75.1773570728707,4.4372988892192,488.116262557546,-75.229357072949,4.44129888883148,618.617954748799,-75.2033570728227,4.43929888925726,643.613025730242
"42723",-75.2313570729728,4.43929888929615,1143.2078393965,-75.2313570729906,4.44129888883926,599.847770892621,-75.2113570730511,4.43729888924007,417.605544478133,-75.175357072885,4.43729888912364,483.163544129609,-75.227357072981,4.44129888885931,603.934265422509,-75.2013570729295,4.43929888925488,603.813304849803
"42724",-75.2293570729775,4.43929888931458,985.57518106025,-75.229357072949,4.44129888883148,550.194894114221,-75.2093570730666,4.43729888920632,398.931162634354,-75.1733570729367,4.43729888913505,477.502984848274,-75.2253570728057,4.44129888883491,609.443629203206,-75.1913570730038,4.43929888925536,590.447124704743
"42725",-75.2273570728558,4.43929888919052,811.292066979257,-75.227357072981,4.44129888885931,499.356393545842,-75.2073570727644,4.43729888920336,382.635371560832,-75.1713570730038,4.43729888917724,458.479994999121,-75.2233570731089,4.44129888884614,624.838471928089,-75.1893570727552,4.43929888916547,661.108076405018
"42726",-75.2253570728917,4.43929888917591,645.31710721167,-75.2253570728057,4.44129888883491,450.494162628458,-75.1913570729803,4.43729888911751,380.338352452408,-75.1693570729943,4.43729888917401,438.479249104137,-75.2213570728367,4.44129888880514,638.52446152939,-75.1873570731183,4.43929888910877,679.621752727794
"42727",-75.2233570730529,4.4392988891945,506.386624345465,-75.2153570727961,4.44129888884952,441.877069470017,-75.1893570727639,4.43729888919265,390.803259843573,-75.1673570728925,4.43729888918993,412.703134850825,-75.21935707298,4.44129888878818,643.637346433299,-75.1853570727918,4.43929888917309,698.135429333882
"43125",-75.2453570728151,4.44129888880899,509.542264477865,-75.2133570728826,4.44129888883999,466.112325973795,-75.1873570731475,4.43729888928695,401.561952796066,-75.2393570728808,4.43929888925612,407.894868544186,-75.2173570729693,4.44129888879525,639.469427670694,-75.1833570729953,4.43929888919441,614.788440975649
"43126",-75.243357072936,4.44129888883857,664.077994769409,-75.2113570729797,4.44129888876664,437.316102755772,-75.1853570727647,4.43729888922476,410.454769507052,-75.2373570727905,4.43929888924119,428.756837560726,-75.2153570727961,4.44129888884952,628.840599956147,-75.243357072936,4.44129888883857,902.666133000671
"43127",-75.2413570730087,4.44129888881592,811.502630380946,-75.1773570729175,4.44129888875681,470.059278339924,-75.1833570730121,4.43729888919336,415.084636309873,-75.2353570731167,4.43929888933572,439.075620180728,-75.2133570728826,4.44129888883999,613.939515281668,-75.2413570730087,4.44129888881592,1296.35359292299
"43128",-75.239357072937,4.44129888882889,932.491788953932,-75.1753570727884,4.44129888883905,514.972267386554,-75.1813570730337,4.43729888929216,413.537038065728,-75.2333570728657,4.43929888929934,445.7414117516,-75.2113570729797,4.44129888876664,593.781117828272,-75.239357072937,4.44129888882889,1695.70883726896
"43129",-75.2373570728005,4.44129888877806,1010.17146942237,-75.17335707305,4.44129888885748,506.151272933237,-75.1793570729116,4.43729888933392,405.025092039294,-75.2313570729728,4.43929888929615,448.179029251507,-75.2433570729153,4.4432988894462,740.040651160735,-75.2373570728005,4.44129888877806,1793.13521200237
"43130",-75.2353570730153,4.44129888877442,1034.01535252747,-75.1713570728736,4.44129888881208,449.056436835151,-75.1773570728707,4.4372988892192,390.197378876238,-75.2293570729775,4.43929888931458,450.827598577733,-75.2413570730276,4.44329888947065,876.507801163215,-75.2353570730153,4.44129888877442,1668.27961951382
"43131",-75.2333570728948,4.44129888888266,1002.46395946303,-75.2413570730276,4.44329888947065,518.939416002619,-75.2373570727905,4.43929888924119,395.035844677875,-75.2273570728558,4.43929888919052,453.758022122138,-75.2393570729305,4.44329888944529,937.962058004368,-75.2333570728948,4.44129888888266,1529.22329511232
"43132",-75.2313570729906,4.44129888883926,923.567290707361,-75.2393570729305,4.44329888944529,569.157477884647,-75.2353570731167,4.43929888933572,416.524370035361,-75.2253570728917,4.43929888917591,455.376332617788,-75.2373570728453,4.44329888945798,915.681177943047,-75.2313570729906,4.44129888883926,1363.75082091264
"43133",-75.229357072949,4.44129888883148,813.302327649839,-75.2373570728453,4.44329888945798,544.375910611488,-75.2333570728657,4.43929888929934,430.396523051502,-75.2233570730529,4.4392988891945,454.964790807846,-75.2353570730231,4.44329888940928,827.758482960903,-75.229357072949,4.44129888883148,1198.89911622996
"43134",-75.227357072981,4.44129888885931,691.811939620936,-75.2353570730231,4.44329888940928,519.957228653253,-75.2313570729728,4.43929888929615,436.974999832492,-75.2213570729036,4.43929888924628,451.416664065284,-75.2333570727888,4.44329888939862,708.54398978058,-75.227357072981,4.44129888885931,1038.46200903417
"43135",-75.2253570728057,4.44129888883491,578.583615482779,-75.2333570727888,4.44329888939862,497.605945815805,-75.2293570729775,4.43929888931458,437.127334420969,-75.2193570729815,4.43929888933126,442.223374536139,-75.2313570731011,4.44329888943758,592.315794853228,-75.2253570728057,4.44129888883491,878.024896765281
"43136",-75.2233570731089,4.44129888884614,488.088893106039,-75.2313570731011,4.44329888943758,475.254665778224,-75.2273570728558,4.43929888919052,432.280002534377,-75.2173570729171,4.43929888927376,430.499276097349,-75.2473570729391,4.44529888894781,629.70468225725,-75.2233570731089,4.44129888884614,764.415179273594
"43137",-75.2213570728367,4.44129888880514,427.208207135542,-75.2293570728689,4.44329888941517,441.512414204833,-75.2253570728917,4.43929888917591,424.272959412307,-75.2153570728668,4.43929888923787,413.439608485752,-75.2453570728691,4.44529888903786,841.149082049173,-75.2213570728367,4.44129888880514,656.185918430113
"43536",-75.2413570730276,4.44329888947065,468.174227469476,-75.2153570728218,4.44329888951639,469.517993079298,-75.2233570730529,4.4392988891945,415.005465324412,-75.1773570729573,4.43929888928841,428.124739858669,-75.2433570729251,4.44529888899267,999.22278772189,-75.21935707298,4.44129888878818,581.68507099351
"43537",-75.2393570729305,4.44329888944529,542.896927371092,-75.2133570729713,4.44329888941218,504.06199600347,-75.2213570729036,4.43929888924628,405.970225323576,-75.1753570728629,4.43929888931985,437.508726236,-75.2413570730096,4.44529888897638,1061.27774908106,-75.2453570728198,4.44329888945979,620.646601029779
"43538",-75.2373570728453,4.44329888945798,590.131391511918,-75.211357072943,4.44329888943385,458.683401987787,-75.2193570729815,4.43929888933126,397.885789242267,-75.1733570729707,4.43929888929667,446.40181557163,-75.2393570729381,4.44529888901212,1016.28836645421,-75.2433570729153,4.4432988894462,1022.49000596023
"43539",-75.2353570730231,4.44329888940928,604.044601061242,-75.1493570729307,4.4472988892533,436.591999178115,-75.2173570729171,4.43929888927376,390.63227297325,-75.1713570729173,4.43929888930669,439.558988447785,-75.2373570728483,4.4452988889889,888.677843646773,-75.2413570730276,4.44329888947065,1320.79683723863
"43540",-75.2333570727888,4.44329888939862,585.839449843253,-75.1473570728888,4.44729888936907,437.994555316643,-75.2153570728668,4.43929888923787,383.558892653831,-75.169357073064,4.43929888932665,431.5647340263,-75.2353570730634,4.44529888899457,722.782568686755,-75.2393570729305,4.44329888944529,1593.59229081994
"43541",-75.2313570731011,4.44329888943758,543.446092110664,-75.1513570730854,4.44929888914904,497.200923149505,-75.2133570727995,4.43929888923517,376.032819236837,-75.1673570729183,4.43929888921581,412.595976454404,-75.2473570728982,4.44729888933154,739.527749736065,-75.2373570728453,4.44329888945798,1564.80748836479
"43542",-75.2293570728689,4.44329888941517,489.334109643652,-75.1493570728054,4.44929888919314,595.046830448781,-75.1853570727918,4.43929888917309,379.21661640515,-75.2373570728005,4.44129888877806,406.097929974151,-75.245357072863,4.44729888928815,906.102109387033,-75.2353570730231,4.44329888940928,1313.99736714465
"43543",-75.2273570729406,4.44329888950705,437.17393498218,-75.1473570729076,4.4492988891831,648.309540254693,-75.1833570729953,4.43929888919441,385.93258731658,-75.2353570730153,4.44129888877442,417.225489750328,-75.2433570730539,4.44729888921136,991.10949078872,-75.2333570727888,4.44329888939862,1077.54615747077
"43549",-75.2153570728218,4.44329888951639,434.431827414597,-75.145357073017,4.44929888921838,635.47575178001,-75.1813570730081,4.43929888913787,391.195520935235,-75.2333570728948,4.44129888888266,423.638233191991,-75.2413570729313,4.44729888917747,974.544326783021,-75.2313570731011,4.44329888943758,867.80554310409
"43550",-75.2133570729713,4.44329888941218,439.316389718216,-75.1433570728951,4.44929888929897,598.614196193948,-75.1793570728421,4.43929888919073,393.21823947441,-75.2313570729906,4.44129888883926,424.59379628094,-75.2393570729063,4.44729888925115,870.036361287175,-75.2293570728689,4.44329888941517,672.775475315701
"44401",-75.1473570728888,4.44729888936907,441.975078758738,-75.1413570730252,4.44929888923762,474.276249492148,-75.1773570729573,4.43929888928841,390.731035965787,-75.229357072949,4.44129888883148,426.467675992866,-75.2373570728746,4.44729888927988,714.555497673395,-75.2273570729406,4.44329888950705,582.357932525314
"44402",-75.1453570730309,4.44729888932884,464.93680977019,-75.14735707294,4.45129888913914,446.489470346534,-75.1753570728629,4.43929888931985,383.438494684921,-75.227357072981,4.44129888885931,429.568521908385,-75.2473570729695,4.44929888912587,633.349813663912,-75.2453570728691,4.44529888903786,600.706932765274
"44403",-75.1433570728766,4.44729888924369,453.248044310955,-75.1453570729143,4.45129888917377,493.645062718088,-75.2353570730153,4.44129888877442,382.815225948458,-75.2253570728057,4.44129888883491,432.951394883386,-75.2453570728132,4.44929888914788,743.774794883788,-75.2433570729251,4.44529888899267,886.284073428051
