"","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad","x","y","densidad"
"32891",-75.2633570729557,4.3912988891806,33.2790064281894,-75.4353570729889,4.44329888954233,44.6460725735758,-75.347357073032,4.45329888897765,34.8969417019808,-75.2913570730643,4.43529888904947,27.1336724895691,-75.2213570728584,4.42329888911114,44.1896713695098,-75.225357072996,4.42929888931009,57.1789605049607
"32892",-75.2613570728097,4.39129888923304,33.1526645744792,-75.433357072878,4.44329888947623,45.2908660137402,-75.3733570729357,4.45529888935681,34.8002326265781,-75.2893570728706,4.43529888910676,27.3124547446566,-75.2193570729487,4.4232988891101,44.1981556804438,-75.4353570729598,4.43529888914974,57.7289023380973
"32893",-75.259357072979,4.39129888916112,32.9725610321001,-75.4313570729674,4.44329888947104,45.7329753398897,-75.3713570728744,4.45529888940729,35.2885578346606,-75.287357072911,4.43529888918086,27.4550138640295,-75.2173570729501,4.42329888902344,44.1543858811164,-75.4333570728287,4.43529888905307,58.5366288287963
"32894",-75.2573570728775,4.39129888915211,32.7395125403971,-75.4293570729557,4.44329888950391,45.9660213223924,-75.3693570729805,4.45529888942245,35.7124379030748,-75.2853570730793,4.43529888911912,27.5604468631828,-75.2153570729123,4.42329888903844,44.0587514778818,-75.4313570729519,4.43529888908413,58.5266667083001
"32895",-75.2553570730632,4.39129888921757,32.4545881255899,-75.4273570728166,4.44329888947551,45.9867526272453,-75.3673570729977,4.45529888940231,36.0688900948977,-75.283357072999,4.43529888908573,27.6280869810146,-75.2133570730109,4.42329888906726,43.9118201087334,-75.4293570730199,4.43529888914356,58.5167046564065
"33292",-75.2793570730052,4.39329888916715,32.4039197008277,-75.4253570729588,4.44329888939724,45.7951416440804,-75.3653570727585,4.45529888943473,36.3553215879092,-75.2813570727284,4.43529888908069,27.6575096256493,-75.2113570728666,4.42329888910989,43.7143340942175,-75.4273570727375,4.43529888913202,57.8089607330044
"33293",-75.2773570728449,4.39329888914752,32.7351796842979,-75.4233570730466,4.44329888945639,45.3944058899524,-75.3633570729486,4.45529888943186,36.5695713131584,-75.2793570730766,4.43529888909247,27.6485358043054,-75.2093570728157,4.4232988890785,43.4672060952047,-75.4393570727606,4.43729888923827,58.1654033302727
"33294",-75.2753570729244,4.39329888910536,33.0154735186498,-75.4213570729457,4.4432988895536,44.7909555035878,-75.3613570729692,4.45529888930577,36.7099483647916,-75.277357072778,4.43529888913259,27.6012328611742,-75.207357073024,4.42329888906093,43.1715137787121,-75.4373570730824,4.43729888926921,59.660361648335
"33295",-75.2733570728896,4.39329888911701,33.2435223348576,-75.4193570728421,4.4432988895016,43.9942685338326,-75.3593570729068,4.45529888932016,36.7752652295468,-75.2753570730378,4.4352988892126,27.5159126357836,-75.2313570730557,4.42529888915135,43.0162351729803,-75.4353570730268,4.43729888925444,61.1553201811945
"33296",-75.2713570729381,4.39329888920554,33.4182852724656,-75.433357072868,4.44529888892547,43.6300394130072,-75.3573570730973,4.45529888937565,36.7648657120201,-75.273357072853,4.43529888922156,27.3931268648807,-75.229357072946,4.4252988892307,43.3698832947911,-75.4333570728544,4.43729888925905,62.290740482005
"33297",-75.2693570729886,4.39329888919523,33.5389672688991,-75.4313570729949,4.44529888891322,44.1293466639356,-75.3553570728304,4.45529888939583,36.6786464410661,-75.27135707294,4.43529888917101,27.2336603120663,-75.227357072875,4.42529888933786,43.6729599709816,-75.4313570728708,4.43729888928304,62.5434727401921
"33298",-75.2673570729479,4.3932988891624,33.6050251837899,-75.4293570729552,4.44529888885352,44.4249280899581,-75.3533570728999,4.45529888939219,36.5170713880199,-75.2693570729058,4.43529888914881,27.0385211618262,-75.2253570729433,4.42529888929716,43.924462929892,-75.4293570730745,4.43729888924989,62.7962048587651
"33299",-75.2653570729576,4.39329888919491,33.61617234385,-75.4273570728535,4.44529888884573,44.5128490043684,-75.3513570729727,4.45529888934174,36.2811785830601,-75.2913570730655,4.43729888916114,27.0216007821578,-75.2233570730668,4.42529888924953,44.1235715421116,-75.4273570727624,4.43729888918248,62.2725871314513
"33300",-75.2633570729295,4.39329888910549,33.5723814114866,-75.4253570729563,4.44529888888986,44.3924295228779,-75.3493570728461,4.45529888934388,35.97257891234,-75.2893570727652,4.43729888920742,27.2259560584414,-75.2213570728683,4.42529888920656,44.2696513599169,-75.4253570729316,4.43729888923377,61.1808369267608
"33301",-75.2613570728958,4.39329888899354,33.4738855775251,-75.4233570730046,4.44529888887512,44.0662827528593,-75.3473570729718,4.45529888939859,35.5934466478256,-75.2873570729411,4.43729888920815,27.3947752910172,-75.2193570729551,4.42529888919141,44.3622575893668,-75.4233570731233,4.43729888931587,60.0890868134686
"33302",-75.2593570729006,4.3932988890579,33.3211779671025,-75.2733570727738,4.46129888926711,43.7899136437901,-75.3453570728705,4.45529888940651,35.1465012158376,-75.2853570730796,4.43729888923964,27.5269804235358,-75.2173570729414,4.42529888928034,44.4011378811451,-75.4213570727955,4.43729888925293,57.9604149181773
"33303",-75.2573570729229,4.39329888909974,33.1150091849924,-75.271357072926,4.46129888926183,44.1589753548161,-75.3433570730391,4.45529888939061,34.6349813792152,-75.2833570729812,4.43729888929037,27.6217256725391,-75.2153570728885,4.42529888929767,44.3862338762965,-75.4393570727913,4.43929888918531,58.6250923701774
"33304",-75.2553570730325,4.39329888901964,32.8563831842661,-75.2693570729687,4.46129888932794,44.3479082807764,-75.3733570729175,4.45729888909644,34.6054056684813,-75.2813570727576,4.43729888928401,27.6784055159538,-75.2133570729719,4.42529888933124,44.3176819144476,-75.4373570730809,4.43929888912541,60.4445995035714
"33305",-75.2533570728918,4.39329888910429,32.5465512480973,-75.2673570730549,4.46129888936604,44.3524675371054,-75.3713570728789,4.45729888905958,35.1296342083491,-75.2793570730877,4.4372988892321,27.6966601254304,-75.2113570729126,4.42529888928162,44.1958125772126,-75.435357072993,4.43929888917523,62.2641069669768
"33306",-75.2513570728079,4.39329888916642,32.1870042196203,-75.2653570728798,4.46129888926517,44.1717646741087,-75.3693570730309,4.45729888898984,35.5909961872686,-75.2773570727594,4.43729888919942,27.6763781455565,-75.2093570728349,4.42529888924824,44.021149260693,-75.433357072777,4.43929888928112,63.7140924213854
"33701",-75.2793570729624,4.39529888920112,32.2631218613098,-75.263357072967,4.46129888922413,43.8082219115003,-75.3673570729056,4.45729888905152,35.9863949285066,-75.2753570729895,4.43729888918597,27.6176967700532,-75.2073570729514,4.42529888931894,43.7944055594628,-75.4313570729496,4.4392988892558,64.2568790119204
"33702",-75.2773570729236,4.39529888918502,32.6217531530804,-75.2773570729136,4.46329888912644,44.0947314048483,-75.3653570727891,4.45729888908031,36.3131033886933,-75.273357072875,4.43729888920329,27.5209991230137,-75.2053570730478,4.42529888930644,43.5164813661393,-75.4293570730326,4.43929888925228,64.7996656301115
"33703",-75.2753570729245,4.3952988891488,32.9297881903145,-75.2753570730005,4.46329888911838,44.8004504056111,-75.3633570730135,4.45729888898831,36.5688058644445,-75.2713570730089,4.43729888916352,27.3869091076065,-75.2033570729768,4.42529888932178,43.1884581212422,-75.4273570728422,4.43929888928198,64.5175952874248
"33704",-75.2733570728228,4.39529888920345,33.1858631353095,-75.2733570728312,4.46329888908471,45.3380644745804,-75.3613570729915,4.45729888902773,36.7516363173158,-75.269357072945,4.43729888907821,27.2162835375311,-75.227357072853,4.42729888905089,43.2287163591578,-75.4253570729023,4.43929888918049,63.6318943454187
"33705",-75.2713570729811,4.39529888913858,33.3888553917975,-75.2713570729336,4.46329888902546,45.6965573075273,-75.359357072775,4.45729888912216,36.860212265047,-75.2893570728233,4.43929888925794,27.0647297609464,-75.2253570730037,4.4272988890535,43.5580144708435,-75.4233570730618,4.4392988891887,62.7461935194156
"33706",-75.2693570729531,4.39529888914148,33.5378913997974,-75.2693570729148,4.46329888900537,45.8681751645225,-75.3573570731882,4.45729888910728,36.8936638460256,-75.2873570729786,4.4392988891622,27.259125706852,-75.2233570729329,4.42729888917419,43.8361892846193,-75.4213570728787,4.43929888923013,60.7257345062871
"33707",-75.2673570729454,4.39529888921214,33.632352620233,-75.267357073028,4.46329888904754,45.8485878438955,-75.3553570727672,4.45729888905951,36.8516569585185,-75.2853570729965,4.439298889176,27.4176268889896,-75.2213570729936,4.4272988892257,44.0621454788194,-75.4193570729008,4.43929888921686,58.5288370488642
"33708",-75.2653570729765,4.39529888916329,33.6718800395938,-75.2653570729031,4.46329888915197,45.6369505155184,-75.353357072971,4.45729888905527,36.7344098108189,-75.2833570729543,4.43929888923451,27.5392116553679,-75.2193570728745,4.42729888919645,44.2349747210169,-75.4393570728146,4.44129888886008,56.9311678512767
"33709",-75.2633570729582,4.3952988892053,33.6563768342897,-75.2633570729941,4.46329888914295,45.2358661177077,-75.3513570729782,4.45729888902962,36.5427022519064,-75.281357072787,4.43929888923837,27.6230947557994,-75.2173570729432,4.42729888918586,44.3539616786455,-75.437357073081,4.44129888889662,59.0118885713389
"33710",-75.261357072946,4.39529888923877,33.5860093470968,-75.2613570728491,4.46329888911989,44.6512525161153,-75.349357072809,4.45729888905897,36.277877567642,-75.2793570730733,4.43929888927541,27.6687347420743,-75.2153570728728,4.42729888918233,44.4185892663262,-75.4353570729471,4.44129888889229,61.0926097822644
"33711",-75.2593570727954,4.39529888922903,33.4612062419881,-75.2593570728962,4.46329888913598,43.8921217544399,-75.3473570729689,4.45729888904395,35.9418363474562,-75.2773570728244,4.43929888925779,27.6758388487334,-75.213357073027,4.42729888910964,44.4285425559245,-75.4333570727848,4.44129888882426,62.8100216527296
"33712",-75.257357073016,4.39529888919918,33.2826559536309,-75.2793570729825,4.46529888915732,44.0679672116299,-75.3453570729135,4.45729888899605,35.5370219212999,-75.2753570730107,4.43929888918551,27.6443650415298,-75.2113570728501,4.42729888916663,44.3837116883507,-75.4313570730112,4.44129888878045,63.6354870900592
"33713",-75.2553570730586,4.39529888916079,33.0513021451837,-75.2773570728122,4.46529888918992,44.9311277761672,-75.3433570730049,4.45729888900314,35.0663982758966,-75.2733570728756,4.43929888914642,27.5745214526103,-75.2093570728666,4.42729888923068,44.2841935880504,-75.4293570729597,4.44129888879513,64.4609525544001
"33714",-75.2533570728394,4.3952988891023,32.7683376126646,-75.2753570730237,4.46529888927565,45.6380873364167,-75.3413570729454,4.45729888897736,34.5334194385166,-75.2713570729774,4.43929888921685,27.4667631111392,-75.2073570729538,4.42729888912614,44.1302923879724,-75.4273570728346,4.44129888884544,64.4464764123674
"33715",-75.2513570727885,4.39529888911157,32.4351964133949,-75.2733570728789,4.4652988892388,46.1746083660173,-75.3713570729048,4.45929888913077,34.6431091603491,-75.269357072958,4.43929888932046,27.3217859251473,-75.205357073056,4.42729888912809,43.922518686659,-75.425357072937,4.44129888891997,63.8173308973562
"34111",-75.2773570728975,4.3972988890258,32.3110671497475,-75.2713570729175,4.46529888926663,46.5294216172557,-75.3693570730771,4.45929888912895,35.1351095476731,-75.2673570729171,4.43929888928155,27.140518213336,-75.2033570729441,4.42729888913711,43.6615873722966,-75.4233570730734,4.44129888886573,63.1881855293222
"34112",-75.2753570729058,4.39729888910648,32.6453820028166,-75.2693570729348,4.46529888928284,46.6945086037127,-75.3673570728183,4.45929888910814,35.5633271582883,-75.2873570730235,4.44129888884369,27.0573467553218,-75.2013570728307,4.42729888908855,43.3484143120254,-75.4213570729211,4.44129888877065,61.3675879501913
"34113",-75.2733570728231,4.39729888907007,32.9282622186459,-75.2673570729842,4.46529888926433,46.6652870479411,-75.3653570728221,4.45929888913329,35.9249538723089,-75.2853570729837,4.44129888879806,27.2414739743694,-75.1993570729901,4.42729888905866,42.9841116320689,-75.4193570728431,4.44129888879912,59.361736595937
"34114",-75.271357073012,4.39729888910385,33.1584971911587,-75.2653570728838,4.46529888922264,46.440695551311,-75.3633570730784,4.45929888912796,36.2175688985135,-75.28335707293,4.44129888877651,27.389416831899,-75.2233570728936,4.42929888923616,43.2990459048745,-75.4173570729031,4.44129888876388,57.1966867492271
"34115",-75.269357072903,4.39729888911995,33.3351290547744,-75.2633570729993,4.46529888924564,46.0231763719913,-75.3613570729229,4.45929888909217,36.4391761382298,-75.2813570728049,4.44129888877904,27.5002137379816,-75.2213570730459,4.42929888917172,43.5961011362467,-75.4353570729889,4.44329888954233,57.648339695231
"34116",-75.2673570730028,4.39729888904206,33.4574586460584,-75.2613570728789,4.46529888923392,45.4185587317998,-75.3593570728152,4.45929888902591,36.5882378381922,-75.2793570730682,4.44129888872932,27.5731431240567,-75.2193570728951,4.42929888912836,43.8417049460496,-75.433357072878,4.44329888947623,59.5553306928719
"34117",-75.2653570729645,4.39729888904591,33.5250501381908,-75.259357072897,4.46529888918747,44.6358501336557,-75.3573570731719,4.45929888901707,36.6637041257749,-75.277357072773,4.44129888880308,27.607730347785,-75.2173570729439,4.42929888911768,44.0347010252321,-75.4313570729674,4.44329888947104,60.6250565047324
"34118",-75.2633570729535,4.39729888902053,33.5377336886143,-75.2573570729745,4.46529888929355,43.6869439661316,-75.3553570727827,4.45929888906566,36.665037044607,-75.2753570730248,4.44129888891245,27.6037518210239,-75.2153570728651,4.42929888912808,44.1741258907257,-75.4293570729557,4.44329888950391,61.6947822613949
"34119",-75.2613570728719,4.39729888906533,33.4956062691919,-75.2793570730195,4.46729888913374,44.1428883821486,-75.3533570729415,4.45929888908379,36.5922284983077,-75.2733570729318,4.44129888888173,27.5612365141975,-75.2133570730878,4.42929888914798,44.2592161660246,-75.4273570728166,4.44329888947551,61.946161846166
"34120",-75.259357072852,4.39729888909245,33.3990307251803,-75.2773570727945,4.46729888908199,45.0010157420787,-75.351357072969,4.45929888914785,36.4458116732209,-75.2713570729222,4.4412988888103,27.4804646240946,-75.2113570727025,4.42929888917736,44.2894149700487,-75.4253570729588,4.44329888939724,61.5986755428691
"34121",-75.2573570729799,4.3972988891019,33.2486329327784,-75.2753570729281,4.46729888910889,45.7048167121728,-75.3493570728548,4.45929888908207,36.226865386312,-75.2693570729682,4.44129888875141,27.3619635710583,-75.209357072899,4.42929888922783,44.2643768825558,-75.4233570730466,4.44329888945639,61.25118886608
"34122",-75.2553570730415,4.39729888919308,33.0452971293582,-75.273357072917,4.46729888920289,46.2400738642052,-75.3473570729351,4.4592988890852,35.9370109034501,-75.2673570728811,4.44129888881598,27.2065012949221,-75.2073570730429,4.42929888921155,44.1839717987752,-75.4213570729457,4.4432988895536,59.7055089864425
"34123",-75.2533570729297,4.39729888917873,32.790159517686,-75.2713570728893,4.4672988891652,46.5953925070056,-75.3453570729231,4.45929888915724,35.5784010399005,-75.2653570730094,4.44129888883986,27.0150770655757,-75.2053570730368,4.42929888914012,44.0482872794655,-75.4193570728421,4.4432988895016,57.973527608813
"34124",-75.2513570728094,4.39729888905884,32.4846000840309,-75.2693570730171,4.46729888909521,46.7625030199219,-75.3433570730463,4.45929888909945,35.1537017030311,-75.2833570728967,4.4432988895148,27.1805781914425,-75.2033570729282,4.429298889166,43.8576296428471,-75.2553570730232,4.45129888919456,57.0040876118848
"34521",-75.2753570729684,4.39929888937971,32.1741842529796,-75.2673570729118,4.46729888910387,46.7364713355167,-75.3413570729418,4.45929888908758,34.6660654450002,-75.2813570728112,4.44329888953909,27.3177827359969,-75.2013570728598,4.42929888920137,43.6125235941495,-75.25335707298,4.45129888916732,56.8647891608246
"34522",-75.2733570728138,4.39929888936321,32.4824227232855,-75.2653570729219,4.46729888917964,46.5158114566567,-75.3673570728243,4.46129888931271,34.8159843977869,-75.2793570731491,4.44329888950201,27.4176698508641,-75.1993570729225,4.42929888926943,43.3137103709777,-75.261357072981,4.45329888901319,56.7592215555778
"34523",-75.2713570730077,4.399298889343,32.7387005679332,-75.2633570729944,4.4672988891237,46.1024976686484,-75.3653570728575,4.46129888924631,35.2065133190525,-75.2773570727169,4.44329888940356,27.4795849228236,-75.1973570730521,4.42929888925914,42.962144399024,-75.2593570728805,4.45329888905533,58.0845505287135
"34524",-75.2693570729269,4.39929888930754,32.9419675069199,-75.2613570729728,4.46729888904702,45.501877297556,-75.3633570730433,4.46129888925124,35.530755628485,-75.27535707302,4.4432988893547,27.5031227501497,-75.2193570729288,4.43129888928715,43.2141707482853,-75.2573570728511,4.45329888904822,58.7791451297761
"34525",-75.2673570730315,4.39929888933314,33.0914357452992,-75.2593570728478,4.46729888904899,44.7224893762794,-75.3613570729289,4.46129888931601,35.7866323738475,-75.27335707289,4.44329888943174,27.4881312525013,-75.2173570728668,4.43129888934103,43.4718038945226,-75.2553570730972,4.4532988890034,59.4737395896636
"34526",-75.2653570729098,4.39929888935504,33.1865850171802,-75.2573570729475,4.46729888901866,43.775797243121,-75.3593570728506,4.46129888934126,35.9724937444637,-75.2713570729318,4.44329888953527,27.4347121366785,-75.2153570729423,4.43129888933059,43.6779767426444,-75.253357072928,4.45329888900873,59.1140783643104
"34527",-75.2633570729387,4.39929888944954,33.227165261568,-75.2773570728489,4.46929888926929,44.3107500409467,-75.3573570731482,4.46129888933847,36.0871480573879,-75.2693570729523,4.44329888960053,27.3432188907462,-75.2133570730658,4.43129888925581,43.8315030531068,-75.2513570728039,4.45329888905265,58.4801189578305
"34528",-75.261357072862,4.39929888942937,33.2131977343915,-75.2753570729137,4.46929888920273,45.0033646572375,-75.3553570728,4.46129888929615,36.1298860129806,-75.2673570729165,4.44329888951656,27.2142520269808,-75.2113570727464,4.43129888920454,43.9313946982,-75.2493570730132,4.45329888897102,57.7573864164542
"34529",-75.259357072947,4.39929888931765,33.1449738994119,-75.2733570729223,4.46929888911783,45.5334565708275,-75.3533570728883,4.46129888931367,36.1004993240663,-75.2653570729961,4.44329888947063,27.0486516838281,-75.2093570728321,4.43129888917678,43.9768700967056,-75.2613570729017,4.45529888939142,57.9567190055574
"34530",-75.2573570729031,4.39929888929008,33.0230525502884,-75.2713570729374,4.46929888910247,45.8897212854069,-75.3513570729568,4.46129888931464,35.9992937665337,-75.2813570727293,4.44529888887499,27.0828251937392,-75.207357073042,4.43129888926035,43.9673614694619,-75.2593570729379,4.45529888937102,59.1813515679339
"34531",-75.2553570729929,4.39929888932356,32.8482551291502,-75.2693570729849,4.46929888915663,46.0637441418647,-75.3493570729605,4.46129888928756,35.8270953477052,-75.2793570731161,4.44529888902627,27.2091141670715,-75.2053570730135,4.43129888935584,43.9025205857355,-75.2573570728568,4.45529888931534,59.7498062721166
"34532",-75.253357072986,4.39929888933023,32.6216590061248,-75.2673570729109,4.46929888918092,46.0502315368279,-75.3473570728049,4.46129888930885,35.5852497639755,-75.2773570728328,4.44529888904229,27.2979602926412,-75.2033570729825,4.43129888929917,43.7822231298451,-75.2553570731397,4.45529888931223,60.3182608870178
"34533",-75.2513570728707,4.3992988893332,32.3445890735664,-75.2653570729407,4.46929888908747,45.8471519960728,-75.3453570729876,4.46129888930209,35.2756148760022,-75.2753570729964,4.44529888899937,27.3487791589811,-75.2013570728033,4.43129888926601,43.6065715374548,-75.2533570728304,4.45529888936169,59.8097135477888
"34932",-75.2713570729913,4.40129888891294,32.1451581427182,-75.2633570730444,4.4692988890751,45.4557828546648,-75.3433570729865,4.46129888935517,34.9005454414835,-75.2733570728386,4.44529888899691,27.361238125608,-75.1993570729319,4.43129888924475,43.3758965134356,-75.2513570728547,4.45529888936432,59.0209499317617
"34933",-75.2693570729129,4.40129888897854,32.3738306956085,-75.2613570728657,4.46929888920856,44.8806620350389,-75.3633570730082,4.46329888923472,34.532748640942,-75.2713570729292,4.44529888894705,27.3352590623257,-75.1973570730508,4.431298889247,43.0907566723967,-75.249357072989,4.45529888941952,58.1434843987694
"34934",-75.2673570730434,4.40129888895501,32.5494486989656,-75.2593570729371,4.46929888922428,44.1294478363866,-75.3613570729323,4.46329888920132,34.8178078133786,-75.2693570729987,4.44529888883825,27.2710183970703,-75.2153570729392,4.43329888910823,42.9604737064909,-75.2613570728865,4.45729888910514,57.5209765447325
"34935",-75.2653570728357,4.40129888899495,32.6713978756232,-75.2753570729921,4.47129888918598,43.5938276784402,-75.3593570728811,4.4632988891423,35.0360996684519,-75.267357072935,4.44529888885776,27.1689443439487,-75.2133570730378,4.43329888921387,43.1727161428747,-75.2593570729571,4.4572988891216,58.6375934187449
